-6.680559783708638122e+00 -7.041795778505415271e+00 -7.253105289372232534e+00 -7.403031773302194196e+00 -7.519323788911861151e+00 -7.614341284169011459e+00 -7.694677431725747141e+00 -7.764267768098971345e+00 -7.825650795035827834e+00
-6.578820186147271265e+00 -6.940056180944048414e+00 -7.151365691810865677e+00 -7.301292175740827339e+00 -7.417584191350494294e+00 -7.512601686607644602e+00 -7.592937834164380284e+00 -7.662528170537604488e+00 -7.723911197474460977e+00
-6.578480628907174221e+00 -6.939716623703951370e+00 -7.151026134570768633e+00 -7.300952618500730296e+00 -7.417244634110397250e+00 -7.512262129367547558e+00 -7.592598276924283240e+00 -7.662188613297507445e+00 -7.723571640234363933e+00
-6.578480628907174221e+00 -6.939716623703951370e+00 -7.151026134570768633e+00 -7.300952618500730296e+00 -7.417244634110397250e+00 -7.512262129367547558e+00 -7.592598276924283240e+00 -7.662188613297507445e+00 -7.723571640234363933e+00
-6.575377066898094647e+00 -6.936613061694871796e+00 -7.147922572561689059e+00 -7.297849056491650721e+00 -7.414141072101317675e+00 -7.509158567358467984e+00 -7.589494714915203666e+00 -7.659085051288427870e+00 -7.720468078225284358e+00
-6.330098931717694555e+00 -6.691334926514471704e+00 -6.902644437381288967e+00 -7.052570921311250629e+00 -7.168862936920917583e+00 -7.263880432178067892e+00 -7.344216579734803574e+00 -7.413806916108027778e+00 -7.475189943044884266e+00
-6.330098931717694555e+00 -6.691334926514471704e+00 -6.902644437381288967e+00 -7.052570921311250629e+00 -7.168862936920917583e+00 -7.263880432178067892e+00 -7.344216579734803574e+00 -7.413806916108027778e+00 -7.475189943044884266e+00
-6.330098931717694555e+00 -6.691334926514471704e+00 -6.902644437381288967e+00 -7.052570921311250629e+00 -7.168862936920917583e+00 -7.263880432178067892e+00 -7.344216579734803574e+00 -7.413806916108027778e+00 -7.475189943044884266e+00
-6.372934795547653408e+00 -6.734170790344430557e+00 -6.945480301211247820e+00 -7.095406785141209483e+00 -7.211698800750876437e+00 -7.306716296008026745e+00 -7.387052443564762427e+00 -7.456642779937986631e+00 -7.518025806874843120e+00
-6.372934795547653408e+00 -6.734170790344430557e+00 -6.945480301211247820e+00 -7.095406785141209483e+00 -7.211698800750876437e+00 -7.306716296008026745e+00 -7.387052443564762427e+00 -7.456642779937986631e+00 -7.518025806874843120e+00
-6.372934795547653408e+00 -6.734170790344430557e+00 -6.945480301211247820e+00 -7.095406785141209483e+00 -7.211698800750876437e+00 -7.306716296008026745e+00 -7.387052443564762427e+00 -7.456642779937986631e+00 -7.518025806874843120e+00
-6.390473831120792703e+00 -6.751709825917569852e+00 -6.963019336784387114e+00 -7.112945820714348777e+00 -7.229237836324015731e+00 -7.324255331581166040e+00 -7.404591479137901722e+00 -7.474181815511125926e+00 -7.535564842447982414e+00
-6.402604238358496680e+00 -6.763840233155273829e+00 -6.975149744022091092e+00 -7.125076227952052754e+00 -7.241368243561719709e+00 -7.336385738818870017e+00 -7.416721886375605699e+00 -7.486312222748829903e+00 -7.547695249685686392e+00
-6.449463242634096538e+00 -6.810699237430873687e+00 -7.022008748297690950e+00 -7.171935232227652612e+00 -7.288227247837319567e+00 -7.383244743094469875e+00 -7.463580890651205557e+00 -7.533171227024429761e+00 -7.594554253961286250e+00
-6.383345093269251258e+00 -6.744581088066028407e+00 -6.955890598932845670e+00 -7.105817082862807332e+00 -7.222109098472474287e+00 -7.317126593729624595e+00 -7.397462741286360277e+00 -7.467053077659584481e+00 -7.528436104596440970e+00
-6.381035161401395150e+00 -6.742271156198172299e+00 -6.953580667064989562e+00 -7.103507150994951225e+00 -7.219799166604618179e+00 -7.314816661861768488e+00 -7.395152809418504170e+00 -7.464743145791728374e+00 -7.526126172728584862e+00
-6.385384116757601980e+00 -6.746620111554379129e+00 -6.957929622421196392e+00 -7.107856106351158054e+00 -7.224148121960825009e+00 -7.319165617217975317e+00 -7.399501764774710999e+00 -7.469092101147935203e+00 -7.530475128084791692e+00
-6.386021431432369333e+00 -6.747257426229146482e+00 -6.958566937095963745e+00 -7.108493421025925407e+00 -7.224785436635592362e+00 -7.319802931892742670e+00 -7.400139079449478352e+00 -7.469729415822702556e+00 -7.531112442759559045e+00
-6.386021431432369333e+00 -6.747257426229146482e+00 -6.958566937095963745e+00 -7.108493421025925407e+00 -7.224785436635592362e+00 -7.319802931892742670e+00 -7.400139079449478352e+00 -7.469729415822702556e+00 -7.531112442759559045e+00
-6.386021431432369333e+00 -6.747257426229146482e+00 -6.958566937095963745e+00 -7.108493421025925407e+00 -7.224785436635592362e+00 -7.319802931892742670e+00 -7.400139079449478352e+00 -7.469729415822702556e+00 -7.531112442759559045e+00
-6.385363088885931404e+00 -6.746599083682708553e+00 -6.957908594549525816e+00 -7.107835078479487478e+00 -7.224127094089154433e+00 -7.319144589346304741e+00 -7.399480736903040423e+00 -7.469071073276264627e+00 -7.530454100213121116e+00
-6.385803840730925884e+00 -6.747039835527703033e+00 -6.958349346394520296e+00 -7.108275830324481959e+00 -7.224567845934148913e+00 -7.319585341191299221e+00 -7.399921488748034903e+00 -7.469511825121259108e+00 -7.530894852058115596e+00
-6.382462544571430918e+00 -6.743698539368208067e+00 -6.955008050235025330e+00 -7.104934534164986992e+00 -7.221226549774653947e+00 -7.316244045031804255e+00 -7.396580192588539937e+00 -7.466170528961764141e+00 -7.527553555898620630e+00
-6.365328583515018401e+00 -6.726564578311795550e+00 -6.937874089178612813e+00 -7.087800573108574476e+00 -7.204092588718241430e+00 -7.299110083975391738e+00 -7.379446231532127420e+00 -7.449036567905351625e+00 -7.510419594842208113e+00
-6.365328583515018401e+00 -6.726564578311795550e+00 -6.937874089178612813e+00 -7.087800573108574476e+00 -7.204092588718241430e+00 -7.299110083975391738e+00 -7.379446231532127420e+00 -7.449036567905351625e+00 -7.510419594842208113e+00
-6.365328583515018401e+00 -6.726564578311795550e+00 -6.937874089178612813e+00 -7.087800573108574476e+00 -7.204092588718241430e+00 -7.299110083975391738e+00 -7.379446231532127420e+00 -7.449036567905351625e+00 -7.510419594842208113e+00
-6.365328583515018401e+00 -6.726564578311795550e+00 -6.937874089178612813e+00 -7.087800573108574476e+00 -7.204092588718241430e+00 -7.299110083975391738e+00 -7.379446231532127420e+00 -7.449036567905351625e+00 -7.510419594842208113e+00
-6.365328583515018401e+00 -6.726564578311795550e+00 -6.937874089178612813e+00 -7.087800573108574476e+00 -7.204092588718241430e+00 -7.299110083975391738e+00 -7.379446231532127420e+00 -7.449036567905351625e+00 -7.510419594842208113e+00
-6.365328583515018401e+00 -6.726564578311795550e+00 -6.937874089178612813e+00 -7.087800573108574476e+00 -7.204092588718241430e+00 -7.299110083975391738e+00 -7.379446231532127420e+00 -7.449036567905351625e+00 -7.510419594842208113e+00
-6.365224314643202597e+00 -6.726460309439979746e+00 -6.937769820306797008e+00 -7.087696304236758671e+00 -7.203988319846425625e+00 -7.299005815103575934e+00 -7.379341962660311616e+00 -7.448932299033535820e+00 -7.510315325970392308e+00
-6.446417185475738165e+00 -6.807653180272515314e+00 -7.018962691139332577e+00 -7.168889175069294240e+00 -7.285181190678961194e+00 -7.380198685936111502e+00 -7.460534833492847184e+00 -7.530125169866071388e+00 -7.591508196802927877e+00
-6.462588593317560637e+00 -6.823824588114337786e+00 -7.035134098981155049e+00 -7.185060582911116711e+00 -7.301352598520783665e+00 -7.396370093777933974e+00 -7.476706241334669656e+00 -7.546296577707893860e+00 -7.607679604644750349e+00
-6.462588593317560637e+00 -6.823824588114337786e+00 -7.035134098981155049e+00 -7.185060582911116711e+00 -7.301352598520783665e+00 -7.396370093777933974e+00 -7.476706241334669656e+00 -7.546296577707893860e+00 -7.607679604644750349e+00
